facility_id,report_timestamp,report_hour,total_rack_units,occupied_rack_units,server_utilization_pct,rack_type,cooling_temp_celsius,cooling_efficiency_pue,active_servers,failed_servers,maintenance_servers,network_throughput_gbps,network_utilization_pct,report_source
DEN-01,2026-05-07T10:00:00,10,1718,1083,79.56,networking,21.4,1.477,689,2,0,15.34,64.95,DCIM_EXPORT
DEN-01,2026-05-07T11:00:00,11,1492,1089,70.11,standard_1U,24.1,1.587,722,3,8,68.53,41.32,DCIM_EXPORT
DEN-01,2026-05-07T12:00:00,12,970,1169,70.23,blade,24.9,1.799,558,0,2,79.1,39.86,DCIM_EXPORT
DEN-01,2026-05-07T13:00:00,13,1138,1424,73.6,networking,25.5,1.71,228,1,2,63.43,57.53,DCIM_EXPORT
DEN-01,2026-05-07T14:00:00,14,804,1332,72.2,networking,24.6,1.461,636,3,0,42.82,53.15,DCIM_EXPORT
DEN-01,2026-05-07T15:00:00,15,1735,1162,69.05,blade,26.5,1.56,294,5,2,77.22,74.64,DCIM_EXPORT
DEN-01,2026-05-07T16:00:00,16,1545,714,73.94,storage_dense,26.5,1.267,350,4,1,67.78,43.64,DCIM_EXPORT
DEN-01,2026-05-07T17:00:00,17,1083,747,72.68,gpu_compute,18.4,1.747,637,5,3,17.21,30.35,DCIM_EXPORT
DEN-01,2026-05-07T18:00:00,18,1019,1172,75.55,gpu_compute,21.0,1.523,457,0,7,30.3,74.33,DCIM_EXPORT
DEN-01,2026-05-07T19:00:00,19,1271,705,43.17,gpu_compute,18.7,1.375,757,2,8,82.61,42.8,DCIM_EXPORT
DEN-01,2026-05-07T20:00:00,20,1926,381,41.99,networking,26.0,1.342,294,2,3,62.97,39.6,DCIM_EXPORT
DEN-01,2026-05-07T21:00:00,21,1462,654,59.87,standard_1U,19.0,1.339,751,2,0,66.29,80.82,DCIM_EXPORT
DEN-01,2026-05-07T22:00:00,22,1274,579,57.36,storage_dense,23.4,1.38,230,1,6,84.21,50.35,DCIM_EXPORT
DEN-01,2026-05-07T23:00:00,23,1061,957,49.55,networking,20.8,1.378,645,1,9,47.79,59.71,DCIM_EXPORT
PHX-01,2026-05-07T00:00:00,0,965,1066,56.94,standard_1U,26.0,1.231,509,4,1,65.89,39.43,DCIM_EXPORT
PHX-01,2026-05-07T01:00:00,1,1342,1085,55.21,standard_1U,21.6,1.437,707,0,1,18.38,50.37,DCIM_EXPORT
PHX-01,2026-05-07T02:00:00,2,1463,657,57.9,standard_1U,25.8,1.714,598,2,5,63.22,59.16,DCIM_EXPORT
PHX-01,2026-05-07T03:00:00,3,1445,983,49.21,blade,18.0,1.37,310,5,7,12.18,53.28,DCIM_EXPORT
PHX-01,2026-05-07T04:00:00,4,857,468,55.7,blade,18.4,1.415,716,0,5,62.96,47.53,DCIM_EXPORT
PHX-01,2026-05-07T05:00:00,5,1960,956,54.06,storage_dense,18.3,1.227,217,1,10,49.7,57.43,DCIM_EXPORT
PHX-01,2026-05-07T06:00:00,6,1210,616,57.86,standard_1U,19.7,1.392,534,4,1,44.05,48.82,DCIM_EXPORT
PHX-01,2026-05-07T07:00:00,7,1382,587,42.64,standard_1U,21.1,1.322,446,1,8,13.25,58.82,DCIM_EXPORT
PHX-01,2026-05-07T08:00:00,8,1214,684,47.64,standard_1U,20.2,1.511,317,4,7,47.49,64.0,DCIM_EXPORT
PHX-01,2026-05-07T09:00:00,9,877,693,66.85,networking,19.8,1.572,610,5,6,17.25,57.37,DCIM_EXPORT
PHX-01,2026-05-07T10:00:00,10,903,761,79.38,blade,19.1,1.344,413,3,10,32.59,31.98,DCIM_EXPORT
PHX-01,2026-05-07T11:00:00,11,1741,1004,67.57,gpu_compute,23.2,1.674,278,3,1,13.85,64.42,DCIM_EXPORT
PHX-01,2026-05-07T12:00:00,12,1207,639,69.92,networking,22.2,1.626,292,0,5,99.14,76.45,DCIM_EXPORT
PHX-01,2026-05-07T13:00:00,13,1631,562,68.45,storage_dense,21.1,1.345,465,1,2,47.7,45.19,DCIM_EXPORT
PHX-01,2026-05-07T14:00:00,14,1596,1339,72.31,gpu_compute,18.3,1.214,244,0,3,49.15,44.1,DCIM_EXPORT
PHX-01,2026-05-07T15:00:00,15,809,1334,73.04,gpu_compute,21.4,1.672,669,1,10,41.49,54.97,DCIM_EXPORT
PHX-01,2026-05-07T16:00:00,16,1160,1196,67.57,storage_dense,24.8,1.536,617,1,6,23.35,30.91,DCIM_EXPORT
PHX-01,2026-05-07T17:00:00,17,1201,1230,67.96,standard_1U,19.8,1.458,781,0,5,12.11,57.4,DCIM_EXPORT
PHX-01,2026-05-07T18:00:00,18,1580,1326,78.95,networking,20.9,1.581,623,5,3,54.09,68.99,DCIM_EXPORT
PHX-01,2026-05-07T19:00:00,19,1845,1051,52.9,storage_dense,19.3,1.405,706,4,9,14.95,43.44,DCIM_EXPORT
PHX-01,2026-05-07T20:00:00,20,1148,876,57.62,standard_1U,18.7,1.765,277,4,3,65.75,52.05,DCIM_EXPORT
PHX-01,2026-05-07T21:00:00,21,1127,471,40.65,networking,18.3,1.224,526,5,8,31.81,59.41,DCIM_EXPORT
PHX-01,2026-05-07T22:00:00,22,1086,760,42.75,gpu_compute,18.8,1.361,651,3,7,17.55,49.51,DCIM_EXPORT
PHX-01,2026-05-07T23:00:00,23,1077,635,47.61,blade,22.7,1.683,214,5,1,70.6,77.03,DCIM_EXPORT
BOS-01,2026-05-07T00:00:00,0,1548,913,49.78,blade,25.9,1.242,521,3,1,65.66,83.78,DCIM_EXPORT
BOS-01,2026-05-07T01:00:00,1,1450,602,45.8,storage_dense,19.8,1.617,402,1,0,57.44,73.84,DCIM_EXPORT
BOS-01,2026-05-07T02:00:00,2,1290,745,52.56,blade,18.7,1.676,635,1,10,83.79,42.87,DCIM_EXPORT
BOS-01,2026-05-07T03:00:00,3,1752,757,42.9,storage_dense,25.0,1.359,691,5,9,79.84,71.3,DCIM_EXPORT
BOS-01,2026-05-07T04:00:00,4,935,847,53.13,storage_dense,19.8,1.73,756,1,9,27.59,52.09,DCIM_EXPORT
BOS-01,2026-05-07T05:00:00,5,1539,586,48.92,storage_dense,20.8,1.716,207,5,10,60.28,72.43,DCIM_EXPORT
BOS-01,2026-05-07T06:00:00,6,1681,1082,57.66,storage_dense,22.5,1.533,292,0,5,11.06,51.51,DCIM_EXPORT
BOS-01,2026-05-07T07:00:00,7,1832,663,47.6,networking,22.6,1.506,568,3,5,70.72,50.7,DCIM_EXPORT
BOS-01,2026-05-07T08:00:00,8,838,750,40.75,gpu_compute,20.6,1.618,760,4,2,33.89,81.39,DCIM_EXPORT
BOS-01,2026-05-07T09:00:00,9,1283,1029,76.71,gpu_compute,24.7,1.314,451,2,8,73.86,32.6,DCIM_EXPORT
BOS-01,2026-05-07T10:00:00,10,1677,1500,75.63,standard_1U,18.0,1.42,331,3,5,61.18,53.82,DCIM_EXPORT
BOS-01,2026-05-07T11:00:00,11,1656,830,78.19,storage_dense,19.7,1.579,201,0,1,94.29,48.06,DCIM_EXPORT
BOS-01,2026-05-07T12:00:00,12,1355,825,68.65,blade,20.7,1.731,231,2,0,15.92,53.88,DCIM_EXPORT
BOS-01,2026-05-07T13:00:00,13,1646,1055,77.6,gpu_compute,19.0,1.694,750,2,2,94.03,76.34,DCIM_EXPORT
BOS-01,2026-05-07T14:00:00,14,878,1151,72.41,blade,23.0,1.263,691,4,9,65.37,76.53,DCIM_EXPORT
BOS-01,2026-05-07T15:00:00,15,1096,1222,72.71,blade,22.9,1.308,200,1,6,86.69,54.88,DCIM_EXPORT
BOS-01,2026-05-07T16:00:00,16,1539,595,73.7,gpu_compute,22.7,1.305,572,5,3,91.24,57.78,DCIM_EXPORT
BOS-01,2026-05-07T17:00:00,17,814,1218,67.04,standard_1U,21.7,1.345,763,1,7,75.52,57.16,DCIM_EXPORT
BOS-01,2026-05-07T18:00:00,18,1131,1422,73.71,storage_dense,19.8,1.238,500,1,5,13.87,57.42,DCIM_EXPORT
BOS-01,2026-05-07T19:00:00,19,1344,500,40.82,standard_1U,19.4,1.76,563,4,4,74.33,34.66,DCIM_EXPORT
BOS-01,2026-05-07T20:00:00,20,1734,522,44.0,gpu_compute,24.7,1.44,575,5,3,38.13,76.48,DCIM_EXPORT
BOS-01,2026-05-07T21:00:00,21,1553,682,59.2,standard_1U,23.9,1.473,493,1,1,95.85,73.49,DCIM_EXPORT
BOS-01,2026-05-07T22:00:00,22,1155,1044,52.85,storage_dense,24.4,1.748,713,4,2,86.73,50.23,DCIM_EXPORT
BOS-01,2026-05-07T23:00:00,23,1476,820,58.4,standard_1U,20.5,1.363,769,1,6,45.58,51.82,DCIM_EXPORT
HOU-01,2026-05-07T00:00:00,0,1116,935,50.2,blade,24.1,1.238,313,3,7,96.94,64.64,DCIM_EXPORT
HOU-01,2026-05-07T01:00:00,1,1136,1057,55.56,standard_1U,21.6,1.736,745,3,8,57.32,42.07,DCIM_EXPORT
HOU-01,2026-05-07T02:00:00,2,1398,684,50.95,networking,20.4,1.62,644,0,1,32.27,38.84,DCIM_EXPORT
HOU-01,2026-05-07T03:00:00,3,1492,755,50.42,blade,26.0,1.728,689,4,8,74.64,37.27,DCIM_EXPORT
HOU-01,2026-05-07T04:00:00,4,1126,849,58.59,storage_dense,18.6,1.695,366,0,7,60.24,53.13,DCIM_EXPORT
HOU-01,2026-05-07T05:00:00,5,1799,785,51.15,gpu_compute,22.7,1.786,593,4,0,45.57,82.26,DCIM_EXPORT
HOU-01,2026-05-07T06:00:00,6,1782,898,45.03,networking,21.5,1.649,633,1,1,11.69,30.05,DCIM_EXPORT
HOU-01,2026-05-07T07:00:00,7,1171,856,44.4,standard_1U,22.4,1.305,795,3,4,42.14,71.66,DCIM_EXPORT
HOU-01,2026-05-07T08:00:00,8,1318,465,57.18,storage_dense,20.9,1.775,382,1,4,94.01,53.35,DCIM_EXPORT
HOU-01,2026-05-07T09:00:00,9,1898,1005,73.42,standard_1U,23.7,1.702,347,4,2,80.74,30.13,DCIM_EXPORT
HOU-01,2026-05-07T10:00:00,10,1644,1267,78.5,gpu_compute,26.3,1.459,265,0,6,27.79,74.3,DCIM_EXPORT
HOU-01,2026-05-07T11:00:00,11,1731,975,78.02,standard_1U,25.2,1.523,271,5,4,70.99,41.56,DCIM_EXPORT
HOU-01,2026-05-07T12:00:00,12,1805,826,71.08,networking,26.2,1.64,295,4,7,10.19,31.04,DCIM_EXPORT
HOU-01,2026-05-07T13:00:00,13,1486,1340,67.07,standard_1U,24.3,1.588,788,3,9,47.43,45.73,DCIM_EXPORT
HOU-01,2026-05-07T14:00:00,14,1900,1255,73.71,standard_1U,20.4,1.398,543,4,5,38.22,78.04,DCIM_EXPORT
HOU-01,2026-05-07T15:00:00,15,820,611,66.75,gpu_compute,18.0,1.548,226,1,2,77.73,51.01,DCIM_EXPORT
HOU-01,2026-05-07T16:00:00,16,1564,1079,77.8,storage_dense,20.2,1.55,702,0,3,79.65,63.33,DCIM_EXPORT
HOU-01,2026-05-07T17:00:00,17,883,650,65.16,blade,21.7,1.772,248,5,9,21.65,53.28,DCIM_EXPORT
HOU-01,2026-05-07T18:00:00,18,809,1051,75.56,gpu_compute,25.4,1.448,640,2,10,46.39,49.35,DCIM_EXPORT
HOU-01,2026-05-07T19:00:00,19,1936,336,41.88,gpu_compute,26.5,1.216,766,3,8,94.26,84.52,DCIM_EXPORT
HOU-01,2026-05-07T20:00:00,20,1449,865,48.93,gpu_compute,19.6,1.413,695,3,3,75.16,64.05,DCIM_EXPORT
HOU-01,2026-05-07T21:00:00,21,1131,505,46.38,storage_dense,23.9,1.432,489,2,8,89.48,60.91,DCIM_EXPORT
HOU-01,2026-05-07T22:00:00,22,856,641,52.01,networking,24.8,1.223,697,5,3,31.98,69.86,DCIM_EXPORT
HOU-01,2026-05-07T23:00:00,23,942,739,51.08,standard_1U,21.9,1.446,706,1,4,64.12,33.9,DCIM_EXPORT
