facility_id,report_timestamp,report_hour,total_rack_units,occupied_rack_units,server_utilization_pct,rack_type,cooling_temp_celsius,cooling_efficiency_pue,active_servers,failed_servers,maintenance_servers,network_throughput_gbps,network_utilization_pct,report_source
DEN-01,2026-05-10T10:00:00,10,1829,692,65.23,gpu_compute,20.1,1.318,361,4,8,98.15,75.04,DCIM_EXPORT
DEN-01,2026-05-10T11:00:00,11,861,629,70.44,networking,22.7,1.419,501,5,3,44.75,81.48,DCIM_EXPORT
DEN-01,2026-05-10T12:00:00,12,1778,911,75.31,standard_1U,26.2,1.724,235,5,7,87.6,80.42,DCIM_EXPORT
DEN-01,2026-05-10T13:00:00,13,1701,1049,69.02,networking,18.6,1.768,641,3,8,70.34,55.83,DCIM_EXPORT
DEN-01,2026-05-10T14:00:00,14,1625,1362,76.72,networking,18.9,1.398,687,1,4,60.45,66.25,DCIM_EXPORT
DEN-01,2026-05-10T15:00:00,15,931,1021,77.02,networking,18.6,1.639,763,1,2,46.69,67.87,DCIM_EXPORT
DEN-01,2026-05-10T16:00:00,16,1061,1115,74.49,storage_dense,18.3,1.592,223,3,4,35.0,63.39,DCIM_EXPORT
DEN-01,2026-05-10T17:00:00,17,1706,992,78.13,standard_1U,24.7,1.2,466,2,5,98.01,40.46,DCIM_EXPORT
DEN-01,2026-05-10T18:00:00,18,916,759,72.59,gpu_compute,19.5,1.243,305,4,4,69.22,62.98,DCIM_EXPORT
DEN-01,2026-05-10T19:00:00,19,1367,800,45.97,storage_dense,23.3,1.206,333,2,3,65.29,50.96,DCIM_EXPORT
DEN-01,2026-05-10T20:00:00,20,894,908,55.57,gpu_compute,24.5,1.364,473,1,4,90.2,34.12,DCIM_EXPORT
DEN-01,2026-05-10T21:00:00,21,1215,347,40.04,gpu_compute,22.1,1.381,334,1,4,82.32,47.5,DCIM_EXPORT
DEN-01,2026-05-10T22:00:00,22,1688,744,59.85,gpu_compute,24.7,1.414,305,5,2,25.91,51.49,DCIM_EXPORT
DEN-01,2026-05-10T23:00:00,23,1786,483,41.21,storage_dense,27.0,1.385,365,2,8,16.89,74.07,DCIM_EXPORT
PHX-01,2026-05-10T00:00:00,0,1930,618,52.2,networking,20.8,1.506,720,1,8,78.87,53.81,DCIM_EXPORT
PHX-01,2026-05-10T01:00:00,1,1022,732,51.14,standard_1U,22.2,1.384,410,1,0,57.34,84.63,DCIM_EXPORT
PHX-01,2026-05-10T02:00:00,2,1589,638,41.09,standard_1U,20.2,1.503,355,2,3,42.91,36.28,DCIM_EXPORT
PHX-01,2026-05-10T03:00:00,3,1113,402,47.2,gpu_compute,18.4,1.464,443,1,5,21.65,57.16,DCIM_EXPORT
PHX-01,2026-05-10T04:00:00,4,1017,564,56.05,standard_1U,22.8,1.244,569,4,1,78.03,71.46,DCIM_EXPORT
PHX-01,2026-05-10T05:00:00,5,1774,390,48.44,gpu_compute,19.9,1.675,791,3,4,79.13,55.24,DCIM_EXPORT
PHX-01,2026-05-10T06:00:00,6,972,814,48.61,storage_dense,23.5,1.732,302,1,10,83.68,33.22,DCIM_EXPORT
PHX-01,2026-05-10T07:00:00,7,1814,811,45.29,storage_dense,20.9,1.555,719,4,5,47.33,30.64,DCIM_EXPORT
PHX-01,2026-05-10T08:00:00,8,963,501,49.31,networking,18.8,1.394,466,3,7,79.25,59.97,DCIM_EXPORT
PHX-01,2026-05-10T09:00:00,9,1334,674,68.43,networking,26.6,1.443,245,5,10,71.69,69.92,DCIM_EXPORT
PHX-01,2026-05-10T10:00:00,10,1336,597,72.92,storage_dense,19.2,1.609,607,2,2,12.75,73.01,DCIM_EXPORT
PHX-01,2026-05-10T11:00:00,11,962,937,79.98,blade,23.6,1.261,282,1,0,68.89,45.81,DCIM_EXPORT
PHX-01,2026-05-10T12:00:00,12,1454,1002,79.67,blade,19.8,1.536,383,5,6,68.88,34.87,DCIM_EXPORT
PHX-01,2026-05-10T13:00:00,13,1195,1516,78.93,gpu_compute,18.6,1.305,485,3,10,92.01,66.43,DCIM_EXPORT
PHX-01,2026-05-10T14:00:00,14,1618,1354,69.06,networking,23.1,1.558,744,5,3,71.61,59.89,DCIM_EXPORT
PHX-01,2026-05-10T15:00:00,15,1209,1240,68.97,storage_dense,23.6,1.587,205,3,0,24.85,37.09,DCIM_EXPORT
PHX-01,2026-05-10T16:00:00,16,847,870,72.16,blade,21.2,1.582,680,0,2,12.2,82.07,DCIM_EXPORT
PHX-01,2026-05-10T17:00:00,17,1292,632,73.64,standard_1U,22.4,1.374,344,0,3,16.89,80.51,DCIM_EXPORT
PHX-01,2026-05-10T18:00:00,18,866,1090,68.46,gpu_compute,23.8,1.236,295,0,8,20.12,53.39,DCIM_EXPORT
PHX-01,2026-05-10T19:00:00,19,1731,792,40.52,standard_1U,24.2,1.499,321,5,6,82.84,35.97,DCIM_EXPORT
PHX-01,2026-05-10T20:00:00,20,1597,803,55.37,standard_1U,22.9,1.479,505,4,1,93.7,58.31,DCIM_EXPORT
PHX-01,2026-05-10T21:00:00,21,1027,547,40.36,gpu_compute,21.8,1.765,612,1,4,31.95,42.91,DCIM_EXPORT
PHX-01,2026-05-10T22:00:00,22,918,1069,58.14,gpu_compute,26.0,1.35,479,5,2,44.62,81.8,DCIM_EXPORT
PHX-01,2026-05-10T23:00:00,23,1478,613,49.01,standard_1U,24.4,1.568,674,0,1,93.13,74.62,DCIM_EXPORT
BOS-01,2026-05-10T00:00:00,0,1021,741,48.26,standard_1U,25.0,1.591,694,5,7,43.27,39.23,DCIM_EXPORT
BOS-01,2026-05-10T01:00:00,1,866,833,48.54,storage_dense,26.1,1.309,625,3,9,29.94,66.86,DCIM_EXPORT
BOS-01,2026-05-10T02:00:00,2,1645,503,56.22,standard_1U,20.7,1.645,288,5,7,73.42,41.58,DCIM_EXPORT
BOS-01,2026-05-10T03:00:00,3,1972,1193,59.9,blade,19.6,1.227,451,4,4,66.37,71.9,DCIM_EXPORT
BOS-01,2026-05-10T04:00:00,4,1195,593,45.32,networking,26.7,1.737,737,2,3,97.79,57.62,DCIM_EXPORT
BOS-01,2026-05-10T05:00:00,5,1574,683,52.83,gpu_compute,22.3,1.727,527,0,10,33.52,31.31,DCIM_EXPORT
BOS-01,2026-05-10T06:00:00,6,1789,507,56.98,standard_1U,24.1,1.589,254,3,3,83.02,57.63,DCIM_EXPORT
BOS-01,2026-05-10T07:00:00,7,1882,588,44.13,blade,18.5,1.599,292,3,2,33.03,61.6,DCIM_EXPORT
BOS-01,2026-05-10T08:00:00,8,1629,582,48.28,networking,19.9,1.364,355,3,1,44.07,81.03,DCIM_EXPORT
BOS-01,2026-05-10T09:00:00,9,866,1015,73.92,blade,22.6,1.595,458,3,4,91.81,39.59,DCIM_EXPORT
BOS-01,2026-05-10T10:00:00,10,1217,654,67.07,storage_dense,18.4,1.677,473,5,10,33.55,84.24,DCIM_EXPORT
BOS-01,2026-05-10T11:00:00,11,992,1122,76.65,gpu_compute,21.9,1.478,543,3,10,29.62,78.06,DCIM_EXPORT
BOS-01,2026-05-10T12:00:00,12,1217,637,68.45,storage_dense,19.1,1.236,348,1,7,82.88,80.28,DCIM_EXPORT
BOS-01,2026-05-10T13:00:00,13,928,1506,75.49,gpu_compute,21.8,1.746,589,0,8,77.21,66.78,DCIM_EXPORT
BOS-01,2026-05-10T14:00:00,14,1160,837,72.54,blade,21.3,1.335,760,0,5,79.51,54.2,DCIM_EXPORT
BOS-01,2026-05-10T15:00:00,15,1172,995,68.26,gpu_compute,21.2,1.748,669,5,6,21.19,43.34,DCIM_EXPORT
BOS-01,2026-05-10T16:00:00,16,1808,1243,77.98,blade,18.9,1.525,214,5,5,97.3,31.44,DCIM_EXPORT
BOS-01,2026-05-10T17:00:00,17,1261,1205,68.99,standard_1U,26.4,1.798,676,2,7,10.49,83.87,DCIM_EXPORT
BOS-01,2026-05-10T18:00:00,18,1445,752,76.91,networking,18.2,1.439,410,2,7,95.65,38.52,DCIM_EXPORT
BOS-01,2026-05-10T19:00:00,19,1588,637,51.69,gpu_compute,23.1,1.445,651,5,7,14.01,43.67,DCIM_EXPORT
BOS-01,2026-05-10T20:00:00,20,1874,805,47.06,storage_dense,24.7,1.759,550,5,0,16.9,59.22,DCIM_EXPORT
BOS-01,2026-05-10T21:00:00,21,1796,682,41.89,networking,25.7,1.735,365,4,5,87.84,43.63,DCIM_EXPORT
BOS-01,2026-05-10T22:00:00,22,1586,790,53.46,storage_dense,23.6,1.48,431,5,9,76.5,36.88,DCIM_EXPORT
BOS-01,2026-05-10T23:00:00,23,1666,1077,59.67,blade,18.2,1.324,418,2,2,11.09,80.88,DCIM_EXPORT
HOU-01,2026-05-10T00:00:00,0,1882,552,44.3,gpu_compute,18.6,1.203,711,2,6,41.23,38.27,DCIM_EXPORT
HOU-01,2026-05-10T01:00:00,1,1660,737,50.96,standard_1U,20.8,1.475,516,0,10,25.34,77.17,DCIM_EXPORT
HOU-01,2026-05-10T02:00:00,2,1196,792,46.23,gpu_compute,23.1,1.706,330,4,10,93.68,70.7,DCIM_EXPORT
HOU-01,2026-05-10T03:00:00,3,832,325,40.18,standard_1U,18.7,1.403,655,1,7,63.58,31.95,DCIM_EXPORT
HOU-01,2026-05-10T04:00:00,4,1064,474,57.86,standard_1U,20.9,1.338,644,2,8,68.16,71.11,DCIM_EXPORT
HOU-01,2026-05-10T05:00:00,5,1075,771,50.02,blade,25.3,1.611,786,1,4,69.99,53.44,DCIM_EXPORT
HOU-01,2026-05-10T06:00:00,6,1856,509,49.71,blade,25.0,1.656,483,3,1,85.07,56.2,DCIM_EXPORT
HOU-01,2026-05-10T07:00:00,7,1793,766,57.25,blade,22.9,1.343,660,5,4,25.74,68.69,DCIM_EXPORT
HOU-01,2026-05-10T08:00:00,8,1784,660,43.84,blade,22.2,1.333,526,2,0,15.91,42.71,DCIM_EXPORT
HOU-01,2026-05-10T09:00:00,9,1937,960,66.26,gpu_compute,20.1,1.211,783,0,3,75.26,77.08,DCIM_EXPORT
HOU-01,2026-05-10T10:00:00,10,1827,1253,70.9,storage_dense,26.0,1.343,466,3,7,85.39,54.22,DCIM_EXPORT
HOU-01,2026-05-10T11:00:00,11,1228,733,71.53,gpu_compute,21.7,1.348,704,3,7,88.42,54.79,DCIM_EXPORT
HOU-01,2026-05-10T12:00:00,12,1156,1507,77.03,standard_1U,23.6,1.408,270,1,6,54.44,71.28,DCIM_EXPORT
HOU-01,2026-05-10T13:00:00,13,1598,930,65.37,gpu_compute,18.9,1.381,374,5,7,63.48,41.71,DCIM_EXPORT
HOU-01,2026-05-10T14:00:00,14,1831,951,73.78,gpu_compute,18.3,1.292,398,3,0,71.06,72.34,DCIM_EXPORT
HOU-01,2026-05-10T15:00:00,15,1072,806,72.83,gpu_compute,21.0,1.661,466,0,2,70.36,40.87,DCIM_EXPORT
HOU-01,2026-05-10T16:00:00,16,893,906,73.14,storage_dense,22.8,1.346,624,0,6,17.86,63.06,DCIM_EXPORT
HOU-01,2026-05-10T17:00:00,17,1114,958,79.77,networking,21.4,1.666,678,1,10,88.62,73.27,DCIM_EXPORT
HOU-01,2026-05-10T18:00:00,18,1467,1103,77.02,blade,18.0,1.521,328,2,6,29.48,37.07,DCIM_EXPORT
HOU-01,2026-05-10T19:00:00,19,1534,495,56.66,standard_1U,20.6,1.724,623,2,2,21.44,53.6,DCIM_EXPORT
HOU-01,2026-05-10T20:00:00,20,1149,498,51.76,storage_dense,19.2,1.386,782,1,5,94.33,42.08,DCIM_EXPORT
HOU-01,2026-05-10T21:00:00,21,1058,540,51.84,standard_1U,26.7,1.728,251,1,8,44.06,31.35,DCIM_EXPORT
HOU-01,2026-05-10T22:00:00,22,1158,923,47.43,gpu_compute,18.9,1.264,218,1,9,37.96,37.98,DCIM_EXPORT
HOU-01,2026-05-10T23:00:00,23,1657,648,41.02,blade,24.2,1.592,513,2,7,23.72,81.32,DCIM_EXPORT
