facility_id,report_timestamp,report_hour,total_rack_units,occupied_rack_units,server_utilization_pct,rack_type,cooling_temp_celsius,cooling_efficiency_pue,active_servers,failed_servers,maintenance_servers,network_throughput_gbps,network_utilization_pct,report_source
DEN-01,2026-05-11T10:00:00,10,879,796,75.09,gpu_compute,20.0,1.467,400,3,10,10.82,55.2,DCIM_EXPORT
DEN-01,2026-05-11T11:00:00,11,1051,749,65.56,storage_dense,25.1,1.426,299,4,0,16.53,54.91,DCIM_EXPORT
DEN-01,2026-05-11T12:00:00,12,845,1268,77.85,blade,19.9,1.432,247,5,8,60.9,60.6,DCIM_EXPORT
DEN-01,2026-05-11T13:00:00,13,840,1461,79.51,gpu_compute,26.3,1.313,241,3,2,61.26,50.52,DCIM_EXPORT
DEN-01,2026-05-11T14:00:00,14,920,1358,72.11,gpu_compute,25.5,1.611,434,3,9,20.43,66.16,DCIM_EXPORT
DEN-01,2026-05-11T15:00:00,15,1774,603,67.63,standard_1U,21.3,1.433,218,1,0,21.2,72.27,DCIM_EXPORT
DEN-01,2026-05-11T16:00:00,16,1746,1128,66.9,networking,25.3,1.324,799,0,5,45.01,71.46,DCIM_EXPORT
DEN-01,2026-05-11T17:00:00,17,1879,775,74.37,gpu_compute,18.5,1.264,220,3,6,10.21,73.05,DCIM_EXPORT
DEN-01,2026-05-11T18:00:00,18,1233,714,68.74,gpu_compute,22.6,1.521,353,0,6,71.02,39.04,DCIM_EXPORT
DEN-01,2026-05-11T19:00:00,19,1516,536,46.4,blade,19.2,1.466,287,5,1,60.47,46.92,DCIM_EXPORT
DEN-01,2026-05-11T20:00:00,20,1285,415,46.33,networking,25.4,1.469,451,1,4,32.56,78.86,DCIM_EXPORT
DEN-01,2026-05-11T21:00:00,21,1334,733,58.16,storage_dense,25.4,1.404,698,2,7,95.03,48.66,DCIM_EXPORT
DEN-01,2026-05-11T22:00:00,22,1666,522,43.45,storage_dense,23.1,1.527,319,3,8,64.68,67.55,DCIM_EXPORT
DEN-01,2026-05-11T23:00:00,23,1803,444,52.28,storage_dense,21.4,1.367,393,2,3,25.0,78.65,DCIM_EXPORT
PHX-01,2026-05-11T00:00:00,0,1724,516,55.86,networking,26.3,1.592,706,1,6,68.82,42.01,DCIM_EXPORT
PHX-01,2026-05-11T01:00:00,1,1481,1176,59.0,storage_dense,18.0,1.238,551,2,7,75.28,59.96,DCIM_EXPORT
PHX-01,2026-05-11T02:00:00,2,1624,1060,55.0,storage_dense,25.8,1.346,254,1,8,30.31,52.82,DCIM_EXPORT
PHX-01,2026-05-11T03:00:00,3,1194,341,40.77,standard_1U,26.6,1.535,273,0,10,37.42,31.05,DCIM_EXPORT
PHX-01,2026-05-11T04:00:00,4,1584,672,48.71,storage_dense,21.3,1.268,204,5,2,44.69,73.22,DCIM_EXPORT
PHX-01,2026-05-11T05:00:00,5,1951,952,56.04,standard_1U,18.9,1.717,366,5,0,55.7,81.53,DCIM_EXPORT
PHX-01,2026-05-11T06:00:00,6,1841,1037,58.97,blade,22.2,1.645,663,5,9,38.93,48.19,DCIM_EXPORT
PHX-01,2026-05-11T07:00:00,7,1070,384,45.77,gpu_compute,21.9,1.481,788,2,4,46.12,70.46,DCIM_EXPORT
PHX-01,2026-05-11T08:00:00,8,1408,690,40.03,blade,20.8,1.396,704,1,10,87.42,80.3,DCIM_EXPORT
PHX-01,2026-05-11T09:00:00,9,1519,793,67.6,gpu_compute,21.2,1.271,582,2,8,42.61,73.62,DCIM_EXPORT
PHX-01,2026-05-11T10:00:00,10,1139,710,75.71,blade,19.3,1.384,722,1,10,50.5,35.6,DCIM_EXPORT
PHX-01,2026-05-11T11:00:00,11,1866,928,68.85,standard_1U,22.2,1.222,350,0,3,82.86,49.84,DCIM_EXPORT
PHX-01,2026-05-11T12:00:00,12,1949,940,71.94,gpu_compute,25.2,1.533,717,5,4,73.12,80.88,DCIM_EXPORT
PHX-01,2026-05-11T13:00:00,13,970,1059,65.99,networking,22.8,1.766,716,1,4,46.96,55.14,DCIM_EXPORT
PHX-01,2026-05-11T14:00:00,14,1482,938,73.21,standard_1U,19.4,1.328,321,2,10,43.2,64.14,DCIM_EXPORT
PHX-01,2026-05-11T15:00:00,15,913,589,65.35,standard_1U,26.0,1.478,396,1,1,61.73,40.81,DCIM_EXPORT
PHX-01,2026-05-11T16:00:00,16,1274,1393,70.27,standard_1U,23.4,1.408,644,1,5,77.28,58.87,DCIM_EXPORT
PHX-01,2026-05-11T17:00:00,17,1564,1225,76.13,networking,23.5,1.238,451,4,1,58.73,67.6,DCIM_EXPORT
PHX-01,2026-05-11T18:00:00,18,1989,597,74.1,gpu_compute,21.5,1.769,351,1,2,11.4,61.28,DCIM_EXPORT
PHX-01,2026-05-11T19:00:00,19,1946,408,43.78,blade,18.4,1.722,412,3,3,41.49,82.1,DCIM_EXPORT
PHX-01,2026-05-11T20:00:00,20,1732,671,51.55,gpu_compute,18.3,1.708,555,5,0,59.2,40.44,DCIM_EXPORT
PHX-01,2026-05-11T21:00:00,21,934,718,50.61,storage_dense,25.6,1.559,628,1,4,89.33,39.57,DCIM_EXPORT
PHX-01,2026-05-11T22:00:00,22,927,422,46.9,gpu_compute,21.6,1.238,741,1,9,22.98,57.92,DCIM_EXPORT
PHX-01,2026-05-11T23:00:00,23,1018,529,41.24,blade,23.3,1.279,563,4,4,80.72,76.58,DCIM_EXPORT
BOS-01,2026-05-11T00:00:00,0,1727,628,48.72,storage_dense,20.8,1.743,665,0,10,55.21,50.21,DCIM_EXPORT
BOS-01,2026-05-11T01:00:00,1,1534,738,48.34,blade,22.8,1.507,633,0,9,52.56,56.38,DCIM_EXPORT
BOS-01,2026-05-11T02:00:00,2,1863,678,40.71,storage_dense,20.2,1.333,259,3,10,73.9,68.54,DCIM_EXPORT
BOS-01,2026-05-11T03:00:00,3,1479,899,48.3,gpu_compute,24.4,1.256,243,3,1,87.16,40.08,DCIM_EXPORT
BOS-01,2026-05-11T04:00:00,4,1272,935,58.28,blade,19.8,1.681,436,4,10,64.0,37.76,DCIM_EXPORT
BOS-01,2026-05-11T05:00:00,5,1410,863,44.84,blade,23.3,1.282,256,2,0,63.2,81.41,DCIM_EXPORT
BOS-01,2026-05-11T06:00:00,6,1583,663,54.05,blade,23.6,1.483,519,0,10,60.84,81.24,DCIM_EXPORT
BOS-01,2026-05-11T07:00:00,7,881,436,40.51,gpu_compute,24.8,1.404,454,1,6,90.32,62.28,DCIM_EXPORT
BOS-01,2026-05-11T08:00:00,8,1313,884,46.42,networking,18.6,1.753,550,4,1,22.92,32.81,DCIM_EXPORT
BOS-01,2026-05-11T09:00:00,9,1520,1178,77.53,gpu_compute,19.6,1.236,684,3,6,86.74,45.37,DCIM_EXPORT
BOS-01,2026-05-11T10:00:00,10,1779,1369,77.97,blade,20.7,1.285,729,4,4,99.81,68.13,DCIM_EXPORT
BOS-01,2026-05-11T11:00:00,11,1297,902,70.14,standard_1U,21.8,1.772,370,1,0,67.65,39.67,DCIM_EXPORT
BOS-01,2026-05-11T12:00:00,12,1179,946,77.6,storage_dense,24.6,1.442,313,3,2,59.98,44.01,DCIM_EXPORT
BOS-01,2026-05-11T13:00:00,13,1040,729,68.43,blade,25.9,1.544,218,0,8,85.06,78.37,DCIM_EXPORT
BOS-01,2026-05-11T14:00:00,14,1444,1401,71.67,blade,26.1,1.249,284,4,0,87.57,67.79,DCIM_EXPORT
BOS-01,2026-05-11T15:00:00,15,975,1192,78.15,blade,21.9,1.517,266,0,1,55.49,54.36,DCIM_EXPORT
BOS-01,2026-05-11T16:00:00,16,942,1071,79.88,gpu_compute,18.3,1.206,507,0,7,62.08,61.77,DCIM_EXPORT
BOS-01,2026-05-11T17:00:00,17,1419,669,74.15,blade,23.4,1.608,621,4,0,90.52,61.38,DCIM_EXPORT
BOS-01,2026-05-11T18:00:00,18,958,822,76.24,networking,22.5,1.456,631,0,7,60.31,38.49,DCIM_EXPORT
BOS-01,2026-05-11T19:00:00,19,1479,911,58.86,blade,24.0,1.35,638,2,0,62.96,71.52,DCIM_EXPORT
BOS-01,2026-05-11T20:00:00,20,958,643,42.17,networking,21.8,1.491,222,0,4,99.94,68.14,DCIM_EXPORT
BOS-01,2026-05-11T21:00:00,21,1547,896,46.22,storage_dense,20.3,1.652,745,1,5,75.83,72.17,DCIM_EXPORT
BOS-01,2026-05-11T22:00:00,22,1839,899,49.93,storage_dense,19.1,1.274,778,0,0,72.64,66.62,DCIM_EXPORT
BOS-01,2026-05-11T23:00:00,23,1145,814,50.28,storage_dense,21.8,1.286,751,1,3,19.64,72.78,DCIM_EXPORT
HOU-01,2026-05-11T00:00:00,0,943,844,48.74,blade,18.8,1.457,769,1,9,74.14,47.75,DCIM_EXPORT
HOU-01,2026-05-11T01:00:00,1,873,574,54.16,networking,20.4,1.73,267,1,3,71.31,81.84,DCIM_EXPORT
HOU-01,2026-05-11T02:00:00,2,1786,931,56.79,gpu_compute,19.4,1.708,585,2,0,50.44,70.34,DCIM_EXPORT
HOU-01,2026-05-11T03:00:00,3,1221,799,53.05,networking,20.9,1.547,315,2,0,74.29,43.29,DCIM_EXPORT
HOU-01,2026-05-11T04:00:00,4,903,963,48.75,blade,18.4,1.742,408,0,4,16.84,48.72,DCIM_EXPORT
HOU-01,2026-05-11T05:00:00,5,1329,788,49.21,networking,25.2,1.752,517,0,1,65.52,64.21,DCIM_EXPORT
HOU-01,2026-05-11T06:00:00,6,1034,801,54.05,blade,24.8,1.612,798,5,6,32.31,53.15,DCIM_EXPORT
HOU-01,2026-05-11T07:00:00,7,961,827,47.02,storage_dense,21.9,1.572,465,0,10,83.67,70.29,DCIM_EXPORT
HOU-01,2026-05-11T08:00:00,8,1075,796,41.95,gpu_compute,26.6,1.286,733,2,8,13.72,72.12,DCIM_EXPORT
HOU-01,2026-05-11T09:00:00,9,1960,1568,78.44,gpu_compute,26.6,1.34,441,0,10,98.14,84.24,DCIM_EXPORT
HOU-01,2026-05-11T10:00:00,10,1054,1265,77.63,blade,25.3,1.678,779,5,0,92.11,61.24,DCIM_EXPORT
HOU-01,2026-05-11T11:00:00,11,1845,920,78.95,gpu_compute,18.5,1.286,662,0,9,35.73,53.94,DCIM_EXPORT
HOU-01,2026-05-11T12:00:00,12,1182,974,72.5,networking,23.6,1.751,515,2,7,50.7,79.11,DCIM_EXPORT
HOU-01,2026-05-11T13:00:00,13,1238,588,70.85,standard_1U,22.0,1.351,506,1,9,96.46,55.38,DCIM_EXPORT
HOU-01,2026-05-11T14:00:00,14,906,1424,78.16,storage_dense,24.8,1.6,516,5,7,78.0,82.47,DCIM_EXPORT
HOU-01,2026-05-11T15:00:00,15,930,874,71.06,standard_1U,20.8,1.256,783,0,10,23.54,54.24,DCIM_EXPORT
HOU-01,2026-05-11T16:00:00,16,1441,882,69.16,networking,25.9,1.243,399,2,0,71.8,70.33,DCIM_EXPORT
HOU-01,2026-05-11T17:00:00,17,1010,1346,73.87,blade,20.5,1.472,651,4,8,60.25,69.35,DCIM_EXPORT
HOU-01,2026-05-11T18:00:00,18,1738,559,67.97,standard_1U,25.4,1.618,466,2,0,43.18,74.23,DCIM_EXPORT
HOU-01,2026-05-11T19:00:00,19,826,441,41.0,standard_1U,24.4,1.424,657,0,7,26.92,65.1,DCIM_EXPORT
HOU-01,2026-05-11T20:00:00,20,884,744,45.9,standard_1U,24.7,1.434,471,3,10,34.52,34.54,DCIM_EXPORT
HOU-01,2026-05-11T21:00:00,21,1891,732,57.34,networking,22.5,1.754,625,5,0,61.86,61.32,DCIM_EXPORT
HOU-01,2026-05-11T22:00:00,22,1522,425,49.13,storage_dense,23.2,1.332,526,3,4,75.76,75.66,DCIM_EXPORT
HOU-01,2026-05-11T23:00:00,23,1949,524,59.62,standard_1U,21.6,1.281,241,0,1,10.76,59.44,DCIM_EXPORT
