facility_id,report_timestamp,report_hour,total_rack_units,occupied_rack_units,server_utilization_pct,rack_type,cooling_temp_celsius,cooling_efficiency_pue,active_servers,failed_servers,maintenance_servers,network_throughput_gbps,network_utilization_pct,report_source
DEN-01,2026-05-05T10:00:00,10,1999,1539,77.64,networking,21.1,1.427,406,2,4,15.91,33.0,DCIM_EXPORT
DEN-01,2026-05-05T11:00:00,11,1685,1182,74.21,gpu_compute,18.9,1.588,685,4,8,35.94,52.3,DCIM_EXPORT
DEN-01,2026-05-05T12:00:00,12,1904,954,69.47,networking,23.0,1.281,633,4,6,84.66,80.47,DCIM_EXPORT
DEN-01,2026-05-05T13:00:00,13,1421,677,77.12,storage_dense,26.6,1.32,393,0,8,89.92,76.45,DCIM_EXPORT
DEN-01,2026-05-05T14:00:00,14,1900,1167,75.64,blade,22.1,1.552,214,4,2,76.02,72.84,DCIM_EXPORT
DEN-01,2026-05-05T15:00:00,15,1178,851,74.37,networking,26.1,1.247,498,0,0,32.8,30.74,DCIM_EXPORT
DEN-01,2026-05-05T16:00:00,16,1791,1167,69.39,blade,25.5,1.365,560,4,9,70.93,58.31,DCIM_EXPORT
DEN-01,2026-05-05T17:00:00,17,837,821,75.69,standard_1U,24.8,1.48,364,5,5,14.61,50.21,DCIM_EXPORT
DEN-01,2026-05-05T18:00:00,18,1323,939,79.38,standard_1U,18.5,1.341,260,3,3,64.62,75.76,DCIM_EXPORT
DEN-01,2026-05-05T19:00:00,19,1604,438,49.73,storage_dense,25.5,1.44,261,5,4,47.69,34.78,DCIM_EXPORT
DEN-01,2026-05-05T20:00:00,20,1085,716,47.41,standard_1U,20.0,1.345,761,0,2,67.09,45.92,DCIM_EXPORT
DEN-01,2026-05-05T21:00:00,21,1643,608,40.62,standard_1U,24.4,1.453,619,0,8,10.57,44.19,DCIM_EXPORT
DEN-01,2026-05-05T22:00:00,22,1604,499,48.96,networking,24.7,1.718,473,2,8,22.31,34.78,DCIM_EXPORT
DEN-01,2026-05-05T23:00:00,23,1299,874,52.33,networking,24.6,1.6,677,2,8,17.47,56.43,DCIM_EXPORT
PHX-01,2026-05-05T00:00:00,0,1154,602,43.28,storage_dense,22.9,1.428,797,2,8,91.63,76.34,DCIM_EXPORT
PHX-01,2026-05-05T01:00:00,1,1942,1105,57.92,storage_dense,26.3,1.662,452,1,9,39.23,30.38,DCIM_EXPORT
PHX-01,2026-05-05T02:00:00,2,1550,634,50.62,blade,26.9,1.245,600,4,10,37.43,71.99,DCIM_EXPORT
PHX-01,2026-05-05T03:00:00,3,1073,788,41.75,networking,22.4,1.583,354,3,9,41.62,75.44,DCIM_EXPORT
PHX-01,2026-05-05T04:00:00,4,883,852,43.69,storage_dense,23.8,1.72,398,2,0,70.97,69.41,DCIM_EXPORT
PHX-01,2026-05-05T05:00:00,5,1028,429,44.62,blade,23.4,1.703,622,4,5,58.22,66.66,DCIM_EXPORT
PHX-01,2026-05-05T06:00:00,6,849,866,45.03,gpu_compute,21.4,1.629,505,5,1,78.28,59.38,DCIM_EXPORT
PHX-01,2026-05-05T07:00:00,7,1775,612,53.21,blade,25.4,1.662,735,5,4,80.76,81.91,DCIM_EXPORT
PHX-01,2026-05-05T08:00:00,8,1730,578,41.43,standard_1U,23.8,1.37,395,1,10,34.19,48.12,DCIM_EXPORT
PHX-01,2026-05-05T09:00:00,9,1262,1412,71.24,gpu_compute,18.4,1.574,225,3,3,43.88,84.81,DCIM_EXPORT
PHX-01,2026-05-05T10:00:00,10,1814,832,72.73,blade,18.5,1.608,544,3,9,95.81,68.94,DCIM_EXPORT
PHX-01,2026-05-05T11:00:00,11,1476,860,71.98,gpu_compute,21.2,1.2,210,1,3,38.08,47.43,DCIM_EXPORT
PHX-01,2026-05-05T12:00:00,12,1165,658,73.77,blade,25.8,1.425,396,4,1,69.97,65.8,DCIM_EXPORT
PHX-01,2026-05-05T13:00:00,13,848,940,79.53,gpu_compute,23.6,1.415,713,0,7,60.31,55.44,DCIM_EXPORT
PHX-01,2026-05-05T14:00:00,14,1215,752,69.95,networking,24.7,1.707,513,0,4,62.06,48.59,DCIM_EXPORT
PHX-01,2026-05-05T15:00:00,15,1870,1270,79.71,gpu_compute,23.5,1.61,307,3,0,95.53,78.83,DCIM_EXPORT
PHX-01,2026-05-05T16:00:00,16,1876,632,69.02,storage_dense,22.4,1.425,591,3,10,36.65,52.98,DCIM_EXPORT
PHX-01,2026-05-05T17:00:00,17,1835,1092,75.66,networking,18.8,1.762,715,2,4,29.9,80.68,DCIM_EXPORT
PHX-01,2026-05-05T18:00:00,18,1713,880,65.34,blade,18.7,1.395,600,3,10,52.87,68.87,DCIM_EXPORT
PHX-01,2026-05-05T19:00:00,19,1971,868,53.74,gpu_compute,23.9,1.653,316,4,5,71.67,58.85,DCIM_EXPORT
PHX-01,2026-05-05T20:00:00,20,1443,871,53.87,standard_1U,22.4,1.557,563,5,1,67.55,67.99,DCIM_EXPORT
PHX-01,2026-05-05T21:00:00,21,1395,500,58.14,storage_dense,18.8,1.385,561,5,9,89.43,31.55,DCIM_EXPORT
PHX-01,2026-05-05T22:00:00,22,1169,470,58.03,standard_1U,24.8,1.688,636,2,9,15.58,54.99,DCIM_EXPORT
PHX-01,2026-05-05T23:00:00,23,1493,529,52.14,gpu_compute,26.6,1.459,449,2,9,14.99,40.22,DCIM_EXPORT
BOS-01,2026-05-05T00:00:00,0,890,817,46.64,gpu_compute,20.2,1.464,625,4,10,41.07,73.51,DCIM_EXPORT
BOS-01,2026-05-05T01:00:00,1,1964,509,49.74,standard_1U,21.2,1.377,617,0,3,17.42,76.81,DCIM_EXPORT
BOS-01,2026-05-05T02:00:00,2,1625,503,59.03,gpu_compute,26.3,1.378,300,2,1,18.27,37.5,DCIM_EXPORT
BOS-01,2026-05-05T03:00:00,3,1172,920,49.14,storage_dense,24.3,1.594,377,5,0,88.21,84.8,DCIM_EXPORT
BOS-01,2026-05-05T04:00:00,4,1907,474,58.69,networking,26.1,1.631,713,5,4,55.55,71.19,DCIM_EXPORT
BOS-01,2026-05-05T05:00:00,5,1519,672,54.67,networking,24.7,1.534,217,3,0,76.96,83.43,DCIM_EXPORT
BOS-01,2026-05-05T06:00:00,6,1948,586,54.98,gpu_compute,22.8,1.612,784,1,2,70.68,47.75,DCIM_EXPORT
BOS-01,2026-05-05T07:00:00,7,1967,810,41.89,networking,20.3,1.442,494,1,5,52.01,77.35,DCIM_EXPORT
BOS-01,2026-05-05T08:00:00,8,1712,898,56.7,storage_dense,19.7,1.302,721,1,5,47.99,59.24,DCIM_EXPORT
BOS-01,2026-05-05T09:00:00,9,918,1487,75.06,standard_1U,25.8,1.241,353,5,6,80.63,34.94,DCIM_EXPORT
BOS-01,2026-05-05T10:00:00,10,1012,685,74.92,storage_dense,18.5,1.414,315,0,1,96.7,33.51,DCIM_EXPORT
BOS-01,2026-05-05T11:00:00,11,1642,1210,70.36,standard_1U,24.9,1.624,429,2,10,88.13,77.53,DCIM_EXPORT
BOS-01,2026-05-05T12:00:00,12,1178,1174,71.56,storage_dense,22.3,1.218,750,2,10,45.19,32.84,DCIM_EXPORT
BOS-01,2026-05-05T13:00:00,13,1982,833,68.85,storage_dense,20.1,1.432,452,3,8,38.04,55.46,DCIM_EXPORT
BOS-01,2026-05-05T14:00:00,14,1575,687,72.37,networking,18.0,1.705,768,1,10,73.87,82.09,DCIM_EXPORT
BOS-01,2026-05-05T15:00:00,15,891,987,79.29,blade,24.4,1.461,542,3,0,78.52,72.72,DCIM_EXPORT
BOS-01,2026-05-05T16:00:00,16,842,1085,73.41,standard_1U,25.4,1.76,732,5,1,86.43,44.72,DCIM_EXPORT
BOS-01,2026-05-05T17:00:00,17,1740,1367,78.68,gpu_compute,24.7,1.708,489,3,8,30.59,80.5,DCIM_EXPORT
BOS-01,2026-05-05T18:00:00,18,1688,1431,76.17,standard_1U,18.1,1.579,633,5,3,83.54,82.55,DCIM_EXPORT
BOS-01,2026-05-05T19:00:00,19,1028,596,57.23,storage_dense,21.9,1.382,646,3,9,41.02,33.89,DCIM_EXPORT
BOS-01,2026-05-05T20:00:00,20,1945,837,52.69,blade,26.0,1.717,745,0,6,44.73,37.06,DCIM_EXPORT
BOS-01,2026-05-05T21:00:00,21,1574,902,49.52,storage_dense,26.8,1.311,689,4,1,56.16,69.41,DCIM_EXPORT
BOS-01,2026-05-05T22:00:00,22,1307,936,56.54,gpu_compute,22.4,1.276,493,5,1,80.07,30.65,DCIM_EXPORT
BOS-01,2026-05-05T23:00:00,23,905,1036,52.7,gpu_compute,26.1,1.456,344,0,0,91.87,31.28,DCIM_EXPORT
HOU-01,2026-05-05T00:00:00,0,1313,493,52.8,storage_dense,24.9,1.522,706,4,10,43.68,78.24,DCIM_EXPORT
HOU-01,2026-05-05T01:00:00,1,1576,902,55.82,gpu_compute,26.1,1.299,315,0,3,86.85,61.16,DCIM_EXPORT
HOU-01,2026-05-05T02:00:00,2,1591,608,41.25,standard_1U,20.4,1.783,409,2,8,81.25,37.66,DCIM_EXPORT
HOU-01,2026-05-05T03:00:00,3,1012,717,58.3,blade,23.8,1.421,635,4,1,69.62,70.75,DCIM_EXPORT
HOU-01,2026-05-05T04:00:00,4,842,1113,57.38,storage_dense,21.0,1.393,475,4,2,69.91,81.59,DCIM_EXPORT
HOU-01,2026-05-05T05:00:00,5,1886,930,47.73,gpu_compute,23.9,1.27,538,2,6,26.44,49.42,DCIM_EXPORT
HOU-01,2026-05-05T06:00:00,6,1645,456,45.81,blade,23.0,1.381,409,2,5,77.74,37.03,DCIM_EXPORT
HOU-01,2026-05-05T07:00:00,7,1351,812,59.47,networking,18.4,1.603,424,5,6,31.25,35.04,DCIM_EXPORT
HOU-01,2026-05-05T08:00:00,8,1167,439,49.16,networking,18.2,1.766,530,2,6,17.08,35.86,DCIM_EXPORT
HOU-01,2026-05-05T09:00:00,9,1791,764,74.47,standard_1U,22.1,1.729,228,5,4,48.21,38.54,DCIM_EXPORT
HOU-01,2026-05-05T10:00:00,10,1760,876,75.06,gpu_compute,24.2,1.535,485,5,8,18.69,33.27,DCIM_EXPORT
HOU-01,2026-05-05T11:00:00,11,1915,1352,76.49,blade,20.0,1.314,510,4,7,49.16,80.07,DCIM_EXPORT
HOU-01,2026-05-05T12:00:00,12,1023,1067,69.29,blade,18.3,1.476,681,4,2,81.62,66.28,DCIM_EXPORT
HOU-01,2026-05-05T13:00:00,13,1060,817,75.97,standard_1U,19.2,1.38,717,0,0,57.08,72.35,DCIM_EXPORT
HOU-01,2026-05-05T14:00:00,14,1221,743,72.66,networking,19.5,1.508,475,5,7,60.0,50.64,DCIM_EXPORT
HOU-01,2026-05-05T15:00:00,15,1800,713,78.19,networking,18.1,1.458,501,1,2,77.05,83.71,DCIM_EXPORT
HOU-01,2026-05-05T16:00:00,16,1394,1219,65.74,storage_dense,26.3,1.409,746,1,6,32.96,75.51,DCIM_EXPORT
HOU-01,2026-05-05T17:00:00,17,1994,981,76.34,gpu_compute,21.9,1.324,793,4,9,70.79,36.91,DCIM_EXPORT
HOU-01,2026-05-05T18:00:00,18,1072,1211,78.74,gpu_compute,26.4,1.4,501,1,4,86.88,78.01,DCIM_EXPORT
HOU-01,2026-05-05T19:00:00,19,1677,956,50.43,storage_dense,26.5,1.415,753,1,7,29.28,37.76,DCIM_EXPORT
HOU-01,2026-05-05T20:00:00,20,1958,646,40.69,networking,26.2,1.759,776,3,2,94.6,76.91,DCIM_EXPORT
HOU-01,2026-05-05T21:00:00,21,1421,686,50.67,networking,21.1,1.746,728,3,0,70.5,82.85,DCIM_EXPORT
HOU-01,2026-05-05T22:00:00,22,1226,613,53.1,gpu_compute,18.6,1.599,495,3,3,87.41,34.81,DCIM_EXPORT
HOU-01,2026-05-05T23:00:00,23,810,600,50.65,blade,23.6,1.53,653,0,7,80.65,79.79,DCIM_EXPORT
