facility_id,report_timestamp,report_hour,total_rack_units,occupied_rack_units,server_utilization_pct,rack_type,cooling_temp_celsius,cooling_efficiency_pue,active_servers,failed_servers,maintenance_servers,network_throughput_gbps,network_utilization_pct,report_source
DEN-01,2026-05-08T10:00:00,10,1696,637,71.55,networking,20.8,1.264,598,5,5,19.51,70.38,DCIM_EXPORT
DEN-01,2026-05-08T11:00:00,11,1016,1010,68.53,networking,21.9,1.272,235,2,1,84.87,42.06,DCIM_EXPORT
DEN-01,2026-05-08T12:00:00,12,1599,1285,73.68,standard_1U,19.7,1.332,355,5,10,57.02,59.03,DCIM_EXPORT
DEN-01,2026-05-08T13:00:00,13,1557,712,71.07,networking,21.0,1.213,783,3,5,36.64,60.58,DCIM_EXPORT
DEN-01,2026-05-08T14:00:00,14,1230,1334,72.32,networking,18.4,1.69,582,0,5,89.83,70.97,DCIM_EXPORT
DEN-01,2026-05-08T15:00:00,15,1073,674,65.72,storage_dense,20.5,1.312,545,1,0,18.33,61.52,DCIM_EXPORT
DEN-01,2026-05-08T16:00:00,16,965,1129,71.62,standard_1U,25.2,1.504,657,1,4,92.74,82.28,DCIM_EXPORT
DEN-01,2026-05-08T17:00:00,17,1847,1258,73.1,blade,21.3,1.408,304,5,5,51.36,82.93,DCIM_EXPORT
DEN-01,2026-05-08T18:00:00,18,1744,923,65.23,standard_1U,20.9,1.709,358,5,6,51.47,83.88,DCIM_EXPORT
DEN-01,2026-05-08T19:00:00,19,1206,836,55.83,gpu_compute,21.0,1.218,667,1,10,76.02,68.47,DCIM_EXPORT
DEN-01,2026-05-08T20:00:00,20,1907,512,59.26,blade,19.4,1.237,546,1,0,75.61,54.21,DCIM_EXPORT
DEN-01,2026-05-08T21:00:00,21,1859,372,46.17,networking,18.2,1.516,274,3,7,61.0,36.47,DCIM_EXPORT
DEN-01,2026-05-08T22:00:00,22,1553,580,58.21,storage_dense,18.4,1.74,365,3,9,32.84,69.88,DCIM_EXPORT
DEN-01,2026-05-08T23:00:00,23,1694,471,47.31,standard_1U,23.3,1.596,625,1,10,18.49,55.08,DCIM_EXPORT
PHX-01,2026-05-08T00:00:00,0,1503,766,53.72,gpu_compute,25.8,1.221,458,2,10,86.33,74.15,DCIM_EXPORT
PHX-01,2026-05-08T01:00:00,1,858,792,53.57,gpu_compute,23.0,1.719,496,3,3,33.59,76.58,DCIM_EXPORT
PHX-01,2026-05-08T02:00:00,2,1210,572,44.54,storage_dense,19.8,1.696,406,4,2,59.4,39.87,DCIM_EXPORT
PHX-01,2026-05-08T03:00:00,3,1369,842,50.75,gpu_compute,25.0,1.285,369,3,8,17.7,69.98,DCIM_EXPORT
PHX-01,2026-05-08T04:00:00,4,1641,634,55.62,networking,26.1,1.232,499,0,4,51.81,44.29,DCIM_EXPORT
PHX-01,2026-05-08T05:00:00,5,1582,833,44.85,blade,21.3,1.256,400,0,0,33.61,78.89,DCIM_EXPORT
PHX-01,2026-05-08T06:00:00,6,1567,1079,58.88,gpu_compute,23.6,1.407,334,2,10,39.16,80.57,DCIM_EXPORT
PHX-01,2026-05-08T07:00:00,7,1412,938,58.64,standard_1U,20.3,1.416,230,1,6,93.68,44.01,DCIM_EXPORT
PHX-01,2026-05-08T08:00:00,8,1649,1038,57.55,storage_dense,26.8,1.605,572,5,3,46.05,54.5,DCIM_EXPORT
PHX-01,2026-05-08T09:00:00,9,1966,956,68.29,gpu_compute,22.5,1.411,684,5,7,51.3,80.94,DCIM_EXPORT
PHX-01,2026-05-08T10:00:00,10,1705,570,66.34,networking,20.0,1.393,729,3,10,19.37,57.48,DCIM_EXPORT
PHX-01,2026-05-08T11:00:00,11,996,1183,73.81,standard_1U,19.0,1.404,789,3,8,68.43,34.29,DCIM_EXPORT
PHX-01,2026-05-08T12:00:00,12,857,1323,77.55,standard_1U,23.1,1.264,642,0,6,50.57,65.2,DCIM_EXPORT
PHX-01,2026-05-08T13:00:00,13,1338,1040,71.74,standard_1U,26.5,1.354,633,0,0,11.8,75.51,DCIM_EXPORT
PHX-01,2026-05-08T14:00:00,14,1524,926,71.88,blade,23.4,1.617,322,1,8,49.76,71.72,DCIM_EXPORT
PHX-01,2026-05-08T15:00:00,15,1642,625,70.07,blade,21.8,1.597,577,1,10,74.44,63.87,DCIM_EXPORT
PHX-01,2026-05-08T16:00:00,16,1764,601,74.67,blade,20.8,1.666,567,3,3,35.82,65.06,DCIM_EXPORT
PHX-01,2026-05-08T17:00:00,17,1190,1172,69.05,gpu_compute,21.2,1.761,271,5,3,86.59,50.26,DCIM_EXPORT
PHX-01,2026-05-08T18:00:00,18,1783,1213,68.43,networking,26.2,1.707,730,0,4,90.25,34.81,DCIM_EXPORT
PHX-01,2026-05-08T19:00:00,19,1162,425,46.0,networking,25.5,1.469,774,2,0,58.56,77.23,DCIM_EXPORT
PHX-01,2026-05-08T20:00:00,20,979,608,51.57,blade,18.4,1.264,210,5,3,98.76,54.18,DCIM_EXPORT
PHX-01,2026-05-08T21:00:00,21,1339,950,54.78,gpu_compute,21.9,1.263,242,3,8,48.67,36.89,DCIM_EXPORT
PHX-01,2026-05-08T22:00:00,22,1828,761,49.66,blade,20.5,1.531,377,2,1,98.57,70.32,DCIM_EXPORT
PHX-01,2026-05-08T23:00:00,23,1960,873,51.58,storage_dense,25.1,1.536,616,5,7,86.72,73.74,DCIM_EXPORT
BOS-01,2026-05-08T00:00:00,0,812,796,40.36,standard_1U,18.1,1.652,727,3,10,96.88,73.5,DCIM_EXPORT
BOS-01,2026-05-08T01:00:00,1,1118,591,45.94,gpu_compute,22.0,1.22,715,0,1,19.5,63.57,DCIM_EXPORT
BOS-01,2026-05-08T02:00:00,2,1578,693,43.6,blade,24.0,1.459,642,0,3,42.03,65.07,DCIM_EXPORT
BOS-01,2026-05-08T03:00:00,3,1833,419,52.43,gpu_compute,25.7,1.719,689,0,4,69.78,66.8,DCIM_EXPORT
BOS-01,2026-05-08T04:00:00,4,1121,485,56.56,standard_1U,22.1,1.522,399,4,8,62.75,73.12,DCIM_EXPORT
BOS-01,2026-05-08T05:00:00,5,1088,901,52.49,blade,25.7,1.432,406,3,6,30.37,79.95,DCIM_EXPORT
BOS-01,2026-05-08T06:00:00,6,1162,596,44.73,blade,19.4,1.206,623,3,9,22.08,74.76,DCIM_EXPORT
BOS-01,2026-05-08T07:00:00,7,1143,611,59.06,blade,24.6,1.339,597,1,9,11.3,39.95,DCIM_EXPORT
BOS-01,2026-05-08T08:00:00,8,1836,628,40.71,blade,26.4,1.681,498,4,3,82.46,71.76,DCIM_EXPORT
BOS-01,2026-05-08T09:00:00,9,1245,892,78.87,networking,19.9,1.527,692,4,0,67.0,61.64,DCIM_EXPORT
BOS-01,2026-05-08T10:00:00,10,1514,740,74.83,blade,25.3,1.667,399,4,5,96.11,71.72,DCIM_EXPORT
BOS-01,2026-05-08T11:00:00,11,1956,754,73.3,blade,25.6,1.288,362,2,1,72.88,54.8,DCIM_EXPORT
BOS-01,2026-05-08T12:00:00,12,1219,696,72.65,networking,24.3,1.434,373,5,10,45.06,72.74,DCIM_EXPORT
BOS-01,2026-05-08T13:00:00,13,1045,1027,69.5,storage_dense,25.2,1.555,498,3,10,34.19,83.15,DCIM_EXPORT
BOS-01,2026-05-08T14:00:00,14,883,920,72.05,networking,25.1,1.653,421,3,0,77.42,79.68,DCIM_EXPORT
BOS-01,2026-05-08T15:00:00,15,1580,941,74.59,storage_dense,24.3,1.564,773,2,4,89.22,46.18,DCIM_EXPORT
BOS-01,2026-05-08T16:00:00,16,1745,947,69.85,storage_dense,22.3,1.705,488,1,2,11.33,84.93,DCIM_EXPORT
BOS-01,2026-05-08T17:00:00,17,1419,838,76.97,storage_dense,24.5,1.223,653,5,9,44.95,68.69,DCIM_EXPORT
BOS-01,2026-05-08T18:00:00,18,1133,1470,73.95,gpu_compute,20.0,1.242,268,2,7,72.54,66.77,DCIM_EXPORT
BOS-01,2026-05-08T19:00:00,19,1987,836,50.59,blade,25.0,1.688,390,4,1,28.22,34.22,DCIM_EXPORT
BOS-01,2026-05-08T20:00:00,20,1622,463,43.05,networking,18.7,1.636,403,3,1,23.07,31.68,DCIM_EXPORT
BOS-01,2026-05-08T21:00:00,21,1119,988,54.9,gpu_compute,22.1,1.377,752,2,5,54.74,39.27,DCIM_EXPORT
BOS-01,2026-05-08T22:00:00,22,877,526,50.0,storage_dense,23.0,1.54,266,3,5,24.13,60.92,DCIM_EXPORT
BOS-01,2026-05-08T23:00:00,23,1140,881,49.14,blade,21.6,1.719,221,0,4,78.98,65.69,DCIM_EXPORT
HOU-01,2026-05-08T00:00:00,0,1609,657,58.35,storage_dense,24.3,1.336,521,0,7,32.13,75.45,DCIM_EXPORT
HOU-01,2026-05-08T01:00:00,1,1418,540,42.85,storage_dense,26.0,1.558,586,0,3,73.59,64.91,DCIM_EXPORT
HOU-01,2026-05-08T02:00:00,2,1560,970,55.68,standard_1U,24.7,1.594,357,4,6,83.0,81.73,DCIM_EXPORT
HOU-01,2026-05-08T03:00:00,3,1524,728,48.56,gpu_compute,22.5,1.526,326,0,2,64.09,80.53,DCIM_EXPORT
HOU-01,2026-05-08T04:00:00,4,1763,631,58.46,standard_1U,24.8,1.553,721,3,8,53.44,30.8,DCIM_EXPORT
HOU-01,2026-05-08T05:00:00,5,928,836,55.2,blade,23.7,1.788,485,4,6,17.18,62.7,DCIM_EXPORT
HOU-01,2026-05-08T06:00:00,6,1005,542,54.68,blade,18.6,1.599,477,5,3,62.39,36.17,DCIM_EXPORT
HOU-01,2026-05-08T07:00:00,7,1903,387,47.32,blade,20.1,1.396,618,2,0,25.69,67.88,DCIM_EXPORT
HOU-01,2026-05-08T08:00:00,8,1743,893,48.14,storage_dense,26.2,1.443,773,5,0,70.02,39.88,DCIM_EXPORT
HOU-01,2026-05-08T09:00:00,9,1036,735,65.85,gpu_compute,25.5,1.568,606,5,1,15.36,81.43,DCIM_EXPORT
HOU-01,2026-05-08T10:00:00,10,1757,1490,74.66,gpu_compute,24.3,1.492,751,0,5,73.03,34.82,DCIM_EXPORT
HOU-01,2026-05-08T11:00:00,11,1830,782,76.29,networking,22.3,1.394,363,1,5,77.49,57.23,DCIM_EXPORT
HOU-01,2026-05-08T12:00:00,12,1825,546,65.56,networking,23.9,1.375,599,1,0,91.94,71.99,DCIM_EXPORT
HOU-01,2026-05-08T13:00:00,13,1155,760,77.85,networking,25.4,1.223,768,0,8,17.07,57.93,DCIM_EXPORT
HOU-01,2026-05-08T14:00:00,14,1398,635,75.25,standard_1U,25.9,1.598,420,4,4,42.77,81.44,DCIM_EXPORT
HOU-01,2026-05-08T15:00:00,15,1189,927,70.58,standard_1U,25.1,1.683,496,2,9,39.67,39.83,DCIM_EXPORT
HOU-01,2026-05-08T16:00:00,16,1963,1358,76.05,gpu_compute,19.9,1.521,742,5,4,60.36,52.24,DCIM_EXPORT
HOU-01,2026-05-08T17:00:00,17,1632,733,71.03,gpu_compute,21.7,1.576,714,5,1,23.28,81.9,DCIM_EXPORT
HOU-01,2026-05-08T18:00:00,18,961,1250,66.32,gpu_compute,25.2,1.404,241,2,9,60.68,38.39,DCIM_EXPORT
HOU-01,2026-05-08T19:00:00,19,1095,1021,54.08,storage_dense,22.7,1.362,311,5,5,42.97,48.71,DCIM_EXPORT
HOU-01,2026-05-08T20:00:00,20,1058,440,49.93,storage_dense,21.2,1.374,676,5,7,38.06,68.94,DCIM_EXPORT
HOU-01,2026-05-08T21:00:00,21,953,542,49.59,blade,24.8,1.426,288,2,0,44.04,71.0,DCIM_EXPORT
HOU-01,2026-05-08T22:00:00,22,1785,493,53.13,gpu_compute,20.8,1.531,285,3,8,79.62,37.83,DCIM_EXPORT
HOU-01,2026-05-08T23:00:00,23,1352,806,59.71,networking,22.2,1.223,211,4,6,42.84,64.64,DCIM_EXPORT
